"Bankrupt","Year","AR_by_OpIncome","FB_Plus_OpInc_ByFB","PercentMedicaidDays","PercentMedicareDays","CurrentRatio","Debt2Equity","DaysSalesOutstanding","LaborCompRatio","OpProfitMargin","DaysCashOnHand","BedUtil","AdjPxDays","Alt1Ohls3","AltmanX2","AltmanX3","AltmanX4","OhlsonX1","OhlsonX2","OhlsonX4","OhlsonX6","OhlsonX7","OhlsonX9","OhlsonX5","OhlsonX8","Govt","Urban","ForProfit","HC1","HC2","HC4","HC5","AR_by_OpIncome.y.1.","FB_Plus_OpInc_ByFB.y.1.","PercentMedicaidDays.y.1.","PercentMedicareDays.y.1.","CurrentRatio.y.1.","Debt2Equity.y.1.","DaysSalesOutstanding.y.1.","LaborCompRatio.y.1.","OpProfitMargin.y.1.","DaysCashOnHand.y.1.","BedUtil.y.1.","AdjPxDays.y.1.","Alt1Ohls3.y.1.","AltmanX2.y.1.","AltmanX3.y.1.","AltmanX4.y.1.","OhlsonX1.y.1.","OhlsonX2.y.1.","OhlsonX4.y.1.","OhlsonX6.y.1.","OhlsonX7.y.1.","OhlsonX9.y.1.","OhlsonX5.y.1.","OhlsonX8.y.1.","HC4_5.y.1.","AR_by_OpIncome.y.2.","FB_Plus_OpInc_ByFB.y.2.","PercentMedicaidDays.y.2.","PercentMedicareDays.y.2.","CurrentRatio.y.2.","Debt2Equity.y.2.","DaysSalesOutstanding.y.2.","LaborCompRatio.y.2.","OpProfitMargin.y.2.","DaysCashOnHand.y.2.","BedUtil.y.2.","AdjPxDays.y.2.","Alt1Ohls3.y.2.","AltmanX2.y.2.","AltmanX3.y.2.","AltmanX4.y.2.","OhlsonX1.y.2.","OhlsonX2.y.2.","OhlsonX4.y.2.","OhlsonX6.y.2.","OhlsonX7.y.2.","OhlsonX9.y.2.","OhlsonX5.y.2.","OhlsonX8.y.2.","D_AR_by_OpIncome","D_FB_Plus_OpInc_ByFB","D_CurrentRatio","D_Debt2Equity","D_LiabFundBalRatio","D_DaysSalesOutstanding","D_LaborCompRatio","D_OpProfitMargin","D_DaysCashOnHand","D_BedUtil","D_AdjPxDays","D_Alt1Ohls3","D_AltmanX2","D_AltmanX3","D_AltmanX4","D_OhlsonX1","D_OhlsonX2","D_OhlsonX4","D_OhlsonX6","D_OhlsonX7","D_OhlsonX9","NegLiab.y.1.","NegLiab.y.2."
1,2014,3.278,0.73,0.29,0.36,3.92,0.54,35.88,0.63,-0.1,97.3,0.16,0.745382,0.44,-0.01,-0.1,-0.03,9.88,0.45,0.25,-0.02,-0.22,-193488,0,1,0,0,0,0,0,0,0,8.088,1.16,0.29,0.36,4.4,0.56,41.51,0.57,0.06,105.64,0.17,0.73923,0.48,0.19,0.13,0.43,9.9,0.45,0.23,0.19,0.3,2695714,0,0,0,0.295,0.85,0.29,0.36,3.02,0.82,42.99,0.62,-0.04,67.08,0.21,0.844234,0.38,0.04,-0.01,0.07,9.68,0.55,0.33,0.04,-0.02,438366,0,0,-0.59470821,-0.370689655,-0.109090909,-0.035714286,0,-0.135629969,0.105263158,-2.666666667,-0.078947368,-0.058823529,0.008322173,-0.083333333,-1.052631579,-1.769230769,-1.069767442,-0.002020202,0,0.086956522,-1.105263158,-1.733333333,-1.07177616,0,0
1,2018,4.481,1.26,0.02,0.44,-0.6,0,86.38,0.21,0.29,-3.94,0.33,2.662125,1.08,0.43,0.48,3386536900,11.63,-0.68,-1.67,0.43,3773667600,33865369,0,0,0,0,1,0,1,0,0,4.514,1.3,0.02,0.44,-3.77,0,115.61,0.21,0.28,-2.54,0.28,2.530196,0.55,-3.34,0.39,-29145401900,11.74,-0.12,-0.27,0.35,3380771200,-291454019,0,0,0,4.447,1.1,0.02,0.44,-0.08,0,70.61,0.21,0.37,-1.31,0.31,2.718589,4.53,0.54,0.59,4021221500,11.59,-4.2,-12.64,0.54,4385386700,40212215,0,0,-0.007310589,-0.030769231,-0.840848806,0,3,-0.2528328,0,0.035714286,0.551181102,0.178571429,0.05214181,0.963636364,-1.128742515,0.230769231,-1.116194551,-0.009369676,4.666666667,5.185185185,0.228571429,0.116215022,-1.116194551,1,1
1,2018,0.177,5.83,0.11,0.06,2.37,-55.1,38.54,0.35,-0.06,48.2,0.34,4.43574,0.27,-0.08,0,-0.08,11.22,1.01,0.42,-0.08,0,-4200702,0,1,0,0,0,0,0,0,0,5.306,1.13,0.11,0.06,2.59,11.86,35.91,0.33,0.01,50.62,0.07,3.081635,0.26,0.01,0.07,0.01,11.24,0.94,0.39,0.01,0.08,311525,0,0,0,2.273,0.36,0.11,0.06,2.96,13.57,26.48,0.38,-0.02,49.81,0.16,3.556401,0.3,-0.08,0.02,-0.08,11.25,0.94,0.34,-0.08,0.02,-4158970,0,1,-0.966641538,4.159292035,-0.084942085,-5.645868465,-5.762135922,0.073238652,0.060606061,-7,-0.047807191,3.857142857,0.439411222,0.038461538,-9,-1,-9,-0.001779359,0.074468085,0.076923077,-9,-1,-14.48431747,0,0
1,2017,1.05,698.69,0.44,0.29,0.37,-1922.5,63.13,0.35,-0.04,-6.78,0.21,4.093635,-0.53,-0.06,0.06,-0.06,10.79,1,2.72,-0.07,0.06,-2099769,1,1,0,0,1,0,0,0,0,4.847,1.12,0.44,0.29,0.37,2.56,56.09,0.35,0.01,-5.46,0.19,3.471047,-0.49,0.01,0.09,0.01,10.81,0.94,2.7,0.01,0.1,478184,1,0,0,8.565,1.18,0.44,0.29,0.44,3.54,73.61,0.36,0.01,-0.28,0.21,3.827881,-0.45,-2.02,0.09,-2.11,10.92,0.96,2.27,0.02,0.09,-77873479,1,0,-0.783371157,622.8303571,0,-751.9765625,-774.2245161,0.125512569,0,-5,0.241758242,0.105263158,0.179366053,0.081632653,-7,-0.333333333,-7,-0.001850139,0.063829787,0.007407407,-8,-0.4,-5.391131866,0,0
1,2014,1.456,0.72,0.07,0.54,1.01,0.48,39.4,0.53,-0.13,12.03,0.28,1.658879,0,-0.12,-0.08,-0.27,10.3,0.46,0.99,-0.02,-0.18,-2556152,0,1,0,0,0,0,0,0,1,0.183,0.78,0.07,0.54,1.61,0.36,56.12,0.5,-0.12,8.97,0.28,1.501857,0.1,-0.03,-0.06,-0.08,10.37,0.38,0.62,-0.01,-0.16,-709327,0,1,1,2.285,0.86,0.07,0.54,1.59,0.38,37.58,0.54,-0.08,24.76,0.34,1.538121,0.08,0.05,0,0.13,10.42,0.37,0.63,0.04,-0.01,1100292,0,0,6.956284153,-0.076923077,-0.372670807,0.333333333,0.37704918,-0.297933001,0.06,0.083333333,0.341137124,0,0.104551898,-1,3,0.333333333,2.375,-0.006750241,0.210526316,0.596774194,1,0.125,2.60362992,0,0
1,2019,1.786,0.39,0.01,0.57,1.97,1.5,169.61,0.69,-0.55,61.84,0.2,1.560436,0.18,-0.18,-0.13,-0.27,11.01,0.67,0.51,0,-0.19,-7755178,0,0,1,0,0,0,0,0,0,2.409,0.71,0.01,0.57,4.38,1.03,121.56,0.31,-0.18,59.04,0.16,8.361469,0.33,-0.01,-0.07,-0.01,11.15,0.56,0.23,0.03,-0.13,-356801,0,0,0,6.844,1.19,0.01,0.57,1.64,1.1,74.77,0.07,0.03,37.64,0.11,17.18853,0.23,0.16,0.1,0.22,11.55,0.7,0.61,0.16,0.15,11240150,0,0,-0.258613533,-0.450704225,-0.550228311,0.45631068,0.656,0.395278052,1.225806452,2.055555556,0.047425474,0.25,-0.813377769,-0.454545455,17,0.857142857,26,-0.012556054,0.196428571,1.217391304,-1,0.461538462,20.73530343,0,0
1,2010,8.529,1.03,0.01,0.37,2.91,0.4,52.31,0.36,0.03,58.56,0.46,4.724696,0.14,0.06,0.09,0.19,12.2,0.34,0.34,0.06,0.27,8869564,0,0,0,0,0,0,1,0,0,6.055,1,0.01,0.37,2.75,0.48,50.57,0.37,0,66.06,0.44,4.396646,0.15,0,0.06,-0.01,12.17,0.38,0.36,0.01,0.15,-477198,0,0,0,4.315,0.99,0.01,0.37,2.64,0.48,50.26,0.37,-0.01,47.13,0.49,4.682378,0.12,0.01,0.06,0.03,12.16,0.37,0.38,0.02,0.15,1572744,0,0,0.408587944,0.03,0.058181818,-0.166666667,-0.177419355,0.034407752,-0.027027027,3,-0.113533152,0.045454545,0.074613694,-0.066666667,6,0.5,-20,0.002465078,-0.105263158,-0.055555556,5,0.8,-19.58675854,0,0
1,2018,6.452,1.11,0.07,0.32,1.42,7.33,42.09,0.39,0.01,13.63,0.5,10.236906,0.06,0.07,0.08,0.08,12.52,0.9,0.71,0.05,0.09,13020595,0,0,0,0,0,0,1,0,0,2.888,-1.34,0.07,0.32,1.32,24.58,50.57,0.42,-0.1,14.98,0.5,9.603088,0.05,-0.08,0,-0.09,12.56,0.97,0.76,-0.04,0,-16715713,0,1,0,3.876,0.52,0.07,0.32,1.81,6.77,36.42,0.41,-0.07,10.76,0.49,8.555309,0.07,-0.03,0.02,-0.03,12.56,0.88,0.55,0,0.02,-5636921,0,0,1.234072022,-1.828358209,0.075757576,-0.701790073,-0.699582754,-0.167688353,-0.071428571,-1.1,-0.09012016,0,0.066001478,0.2,-1.875,8,-1.888888889,-0.003184713,-0.072164948,-0.065789474,-2.25,9,-1.778943441,0,0
1,2017,2.846,0.26,0.01,0.26,0.99,3.55,51.07,0.48,-0.14,0.48,0.27,3.427124,0,0.39,-0.1,0.48,10.74,0.82,1.01,-0.13,-0.12,12709611,1,1,0,1,0,0,1,0,0,0.949,1.14,0.01,0.26,0.23,-0.56,64.06,0.39,-0.03,-2.13,0.34,3.327273,-0.86,-0.12,0.03,-0.09,10.56,1.25,4.35,-0.02,0.03,-3158383,1,1,0,8.543,0.59,0.01,0.26,0.27,-0.36,74.68,0.37,0.04,-2.27,0.33,3.325636,-0.79,-0.11,0.09,-0.1,10.62,1.13,3.67,0.08,0.08,-3074643,1,0,1.998946259,-0.771929825,3.304347826,-7.339285714,-1.896969697,-0.202778645,0.230769231,3.666666667,-1.225352113,-0.205882353,0.030009861,-1,-4.25,-4.333333333,-6.333333333,0.017045455,-0.344,-0.767816092,5.5,-5,-5.024087959,0,0
1,2012,0.177,0.3,0.05,0.48,0.67,1.7,38.48,0.52,-0.09,1.39,0.36,3.925638,-0.14,-0.1,-0.08,-0.12,11.12,0.78,1.49,-0.01,-0.1,-4577966,1,1,0,0,1,0,1,0,0,2.891,0.78,0.05,0.48,0.82,1.23,46.44,0.5,-0.04,12.16,0.36,4.974398,-0.07,-0.09,0.02,-0.13,11.27,0.73,1.21,0,0.03,-5075998,1,0,0,0.811,0.93,0.05,0.48,0.8,0.97,45.87,0.33,-0.01,0.3,0.39,5.935952,-0.07,0,0.06,0,11.35,0.67,1.25,0.03,0.09,131891,1,0,-0.93877551,-0.615384615,-0.182926829,0.382113821,0.344444444,-0.171403962,0.04,1.25,-0.885690789,0,-0.210831542,1,0.111111111,-5,-0.076923077,-0.013309672,0.068493151,0.231404959,-1,-4.333333333,-0.09811509,0,0
1,2018,2.08,0.98,0.03,0.47,-9.63,-0.02,77.64,0.39,-0.01,0.4,0.18,1.307768,0.53,-0.01,0.05,-20229900,10.16,-0.07,-0.1,-0.01,94743000,-202299,1,1,0,1,1,0,0,0,0,8.255,1.01,0.03,0.47,12.32,-0.01,88.85,0.39,0,-0.98,0.21,1.584745,0.43,0.01,0.07,0.48,10.26,0.03,0.08,0.01,2.7,249703,1,0,0,2.349,0.88,0.03,0.47,6.31,-0.01,70.44,0.33,-0.06,-0.72,0.19,1.496702,0.36,4.4,-0.05,79.32,10.28,0.06,0.16,-0.1,-0.97,89284966,1,1,-0.748031496,-0.02970297,-1.781655844,1,-3,-0.126167698,0,-1,-1.408163265,-0.142857143,-0.174777015,0.23255814,-2,-0.285714286,-42145626,-0.009746589,-3.333333333,-2.25,-2,35089999,-1.810158468,0,0
1,2009,3.262,1.45,0.26,0.32,0.3,-0.42,59.17,0.5,-0.14,2.58,0.44,4.772355,-1.02,-1.1,-0.31,-0.62,10.91,1.77,3.34,-0.31,-0.17,-42125409,0,1,1,0,0,1,0,0,0,2.367,-0.07,0.26,0.32,1.36,0.88,82.58,0.54,-0.16,1.25,0.89,8.361429,0.14,2.09,-0.3,3.11,10.93,0.67,0.73,0.12,-0.44,81033537,0,0,0,0.069,1.55,0.26,0.32,-0.03,-0.01,12.11,0.86,-0.69,0.05,0.5,4.142434,-6902761400,-1638136700,-3464660258,-0.24,-11.15,6737484000,-32.33,-2700964698,-0.51,-16381367,0,1,0.378115758,-21.71428571,-0.779411765,-1.477272727,-2.116504854,-0.283482683,-0.074074074,-0.125,1.064,-0.505617978,-0.4292417,-8.285714286,-1.526315789,0.033333333,-1.199356913,-0.001829826,1.641791045,3.575342466,-3.583333333,-0.613636364,-1.51985154,0,0
1,2009,0.038,0.48,0.14,0.3,2.87,2.44,45.64,0.38,-0.33,68.92,0.46,5.380804,0.16,-0.13,-0.06,-0.18,12.65,0.73,0.35,-0.13,-0.08,-28644159,0,1,0,0,1,0,1,0,0,0.044,0.66,0.14,0.3,3.53,1.64,49.64,0.4,-0.31,97.54,0.44,5.00246,0.19,-0.1,-0.07,-0.16,12.77,0.65,0.28,-0.1,-0.11,-24897077,0,1,0,3.252,0.93,0.14,0.3,10.7,1.15,85.88,0.34,-0.08,111.07,0.48,4.504473,0.28,0,-0.01,0,12.77,0.55,0.09,0,-0.01,476619,0,0,-0.136363636,-0.272727273,-0.186968839,0.487804878,0.497297297,-0.080580177,-0.05,0.064516129,-0.293418085,0.045454545,0.075631589,-0.157894737,0.3,-0.142857143,0.125,-0.009397024,0.123076923,0.25,0.3,-0.272727273,0.150502888,0,0
1,2016,0.146,0.51,0.12,0.2,2.34,0.32,116.71,0.58,-0.22,13.19,0.1,0.59576,0.41,0.19,-0.32,0.62,8.45,0.31,0.43,-0.09,-1.05,613742,1,1,1,1,0,0,0,0,0,0.007,0.35,0.12,0.2,1.35,0.32,5.64,0.61,-0.23,57.98,0.07,0.5124,0.12,-0.8,-0.41,-2.42,8.17,0.33,0.74,-0.03,-1.23,-1970825,1,1,0,1.521,0.84,0.12,0.2,7.18,0.32,123.18,0.56,-0.12,76.86,0.1,0.559176,0.61,0.22,-0.13,2.28,8.66,0.1,0.14,0.22,-1.32,901801,1,0,19.85714286,0.457142857,0.733333333,0,-0.102040816,19.69326241,-0.049180328,-0.043478261,-0.772507761,0.428571429,0.162685402,2.416666667,-1.2375,-0.219512195,-1.256198347,0.034271726,-0.060606061,-0.418918919,2,-0.146341463,-1.311413748,0,0
1,2018,8.288,1.08,0.04,0.31,3.9,0.32,85.4,0.35,0.05,-6.76,0.56,7.791521,0.27,0.08,0.13,0.82,11.94,0.09,0.26,0.08,1.36,8279780,0,0,0,0,1,0,1,0,0,0.52,0.96,0.04,0.31,1.58,0.32,77.54,0.37,-0.03,-1.32,0.61,8.274093,0.12,-0.03,0.02,-0.15,11.99,0.21,0.63,-0.03,0.09,-3396957,0,1,0,4.243,0.94,0.04,0.31,1.25,0.32,87.43,0.35,-0.04,-0.91,0.6,8.034977,0.07,0.65,0.01,2.41,12.1,0.27,0.8,-0.04,0.05,81317722,0,1,14.93846154,0.125,1.46835443,0,-0.615384615,0.101367036,-0.054054054,-2.666666667,4.121212121,-0.081967213,-0.058323251,1.25,-3.666666667,5.5,-6.466666667,-0.004170142,-0.571428571,-0.587301587,-3.666666667,14.11111111,-3.437410895,0,0
